CompetitorName,ProductID,CompetitorPrice,DateChecked
Costco,P017,694.35,2024-02-21 04:18:01.081081081
Target,P011,1377.39,2024-02-17 16:33:09.189189189
BestBuy,P010,1017.42,2024-06-09 12:23:47.027027026
Target,P017,882.26,2024-03-08 23:05:13.513513513
Target,P048,687.4,2024-04-24 07:44:08.648648648
Target,P011,815.81,2024-05-14 06:17:39.459459458
Walmart,P039,1864.0,2024-02-19 20:23:47.027027027
Target,P024,1760.16,2024-04-07 16:56:12.972972972
Target,P049,1923.03,2024-04-30 11:17:28.648648648
Walmart,P003,267.58,2024-01-05 19:39:05.945945945
Walmart,P041,449.92,2024-05-17 10:03:57.837837838
Costco,P011,811.0,2024-02-25 04:00:43.243243243
Costco,P030,1908.35,2024-02-16 00:40:21.621621621
Walmart,P038,987.61,2024-06-06 12:36:45.405405404
BestBuy,P024,1026.06,2024-02-19 20:23:47.027027027
Walmart,P009,1080.7,2024-04-20 08:01:26.486486486
Target,P044,1877.38,2024-06-02 20:52:36.756756756
Costco,P010,1862.35,2024-03-24 01:59:38.378378378
Walmart,P029,1613.61,2024-01-17 22:46:29.189189189
Costco,P038,274.03,2024-01-01 11:57:50.270270270
Target,P043,1876.53,2024-02-05 01:27:55.675675675
Target,P048,411.71,2024-03-17 18:27:01.621621621
Target,P022,211.86,2024-04-26 03:36:12.972972972
Target,P028,1511.93,2024-01-19 18:38:33.513513513
BestBuy,P033,635.53,2024-04-25 23:36:56.216216216
Walmart,P029,1360.5,2024-03-18 10:24:08.648648648
BestBuy,P047,1589.43,2024-05-03 11:04:30.270270270
Walmart,P028,1783.34,2024-04-24 07:44:08.648648648
Target,P015,1874.76,2024-05-03 19:03:03.783783784
Walmart,P017,651.84,2024-02-07 21:15:40.540540540
Target,P018,604.22,2024-01-22 02:28:28.108108108
Costco,P020,384.83,2024-04-15 04:23:47.027027026
Costco,P028,1631.21,2024-05-06 06:52:15.135135134
Costco,P050,707.51,2024-01-22 10:27:01.621621621
Target,P002,842.2,2024-04-17 20:12:15.135135134
Costco,P005,687.64,2024-01-19 06:40:43.243243243
Costco,P022,104.02,2024-04-21 07:57:07.027027026
